hora_actual,lastPrice,factor5,factor6,score_alcistabase,score_bajistabase,valor_total_fdusd,Decisión,Aciertos,deltascore,aciertosinfactorcompra,aciertosinfactorventa
2025-10-16 11:27:01.420288,108316.51,1,1,3316595.013078999,2059840.9959889997,160.6318184001,1,-1,1256754.017089999,0,0
2025-10-16 11:30:11.412143,108187.06,3,1,2586068.837412996,2388286.634185802,160.82278733229998,-1,1,197782.20322719403,1,0
2025-10-16 11:33:08.873104,108073.84,1,1,3715417.390767198,2204582.0921091004,160.439193889,1,1,1510835.2986580976,0,0
2025-10-16 11:36:01.417283,107974.0,1,1,3106814.400182897,2515312.6077939034,160.29359156,1,-1,591501.7923889938,0,0
2025-10-16 11:39:01.429399,108226.3,1,1,3640028.6978342994,2083096.915310303,160.66359203300001,1,1,1556931.7825239964,0,0
2025-10-16 11:42:02.781803,108623.36,1,1,2167944.8222617987,2042195.0781463988,161.2440660212,1,1,125749.7441153999,1,0
2025-10-16 11:45:01.538669,108377.38,1,1,2151020.9069905994,1894342.2479547996,160.905859485,1,-1,256678.6590357998,-1,0
2025-10-16 11:48:01.911064,108538.85,1,1,2301477.958472001,2153562.552836001,161.12065920470002,1,1,147915.40563599998,1,0
2025-10-16 11:51:01.905959,108941.9,1,1,2601157.8143878034,2599502.652936199,161.7088617006,1,1,1655.1614516042173,1,0
2025-10-16 11:54:06.509495,109000.01,1,1,2213712.068574005,2820802.2361601,161.7983628059,-1,1,-607090.1675860952,1,0
2025-10-16 11:57:03.074611,109221.66,1,1,2294068.785014103,2611148.5169114987,161.80195027919999,-1,-1,-317079.73189739557,0,-1
2025-10-16 12:00:02.872175,109528.64,1,3,2182082.7160094,2442373.0914043053,161.80753198,-1,-1,-260290.37539490545,0,-1
2025-10-16 12:03:01.571765,109010.9,1,3,1893089.7960709038,2355616.0529113007,161.79843645589997,-1,1,-462526.2568403969,0,1
2025-10-16 12:06:04.066549,108909.78,1,1,2611910.523308997,1946251.0584991989,161.7961217539,1,1,665659.4648097982,0,0
2025-10-16 12:09:02.751004,108956.2,1,1,2766654.8206825005,2146557.1722733,161.86079943520002,1,1,620097.6484092004,0,0
2025-10-16 12:12:07.390401,108735.45,1,1,2100282.4049886037,2711823.202495596,161.5331371059,-1,-1,-611540.7975069922,-1,0
2025-10-16 12:15:01.968939,108795.14,1,1,2204526.3532860023,2295088.7018884947,161.5420059804,-1,-1,-90562.34860249236,0,-1
2025-10-16 12:18:01.862250,109217.33,1,1,1906717.5444263024,2606299.3673553974,161.5491356588,-1,-1,-699581.822929095,0,0
2025-10-16 12:21:02.780615,109040.03,3,1,2466198.311950801,2281568.2248637006,161.5463677573,-1,1,184630.08708710037,0,1
2025-10-16 12:24:01.895143,108863.34,1,1,2511754.9663158976,2183511.1627195016,161.5435643593,1,1,328243.803596396,-1,0
2025-10-16 12:27:02.473739,108923.18,3,1,2525814.690612196,2523896.6074271947,161.6111269529,-1,1,1918.0831850012764,1,0
2025-10-16 12:30:02.380544,109119.44,1,1,2478852.5864495025,2394303.939106003,161.8698633122,1,-1,84548.64734349959,1,0
2025-10-16 12:33:02.118582,109134.9,1,1,2525456.704957305,2620378.339349503,161.9451979309,-1,1,-94921.63439219818,1,0
2025-10-16 12:36:06.204463,108899.09,1,1,2297895.8641441977,3101909.1080478984,161.63343257000002,-1,1,-804013.2439037007,0,0
2025-10-16 12:39:02.117521,109133.01,1,1,2388058.807065598,2611066.0469812048,161.5992332064,-1,-1,-223007.23991560657,0,-1
2025-10-16 12:42:05.209595,108920.84,1,1,2704607.5053415964,2510688.6713528987,161.5954459775,1,1,193918.83398869773,0,1
2025-10-16 12:45:05.947028,108840.1,1,1,2442494.918561697,2773313.4192388915,161.47914933869998,-1,-1,-330818.50067719445,-1,0
2025-10-16 12:48:02.282016,108806.58,1,1,3088896.0990238967,3113267.0603221934,161.47654453150002,-1,1,-24370.961298296694,0,1
2025-10-16 12:51:01.534658,108781.17,1,1,2178593.8118624017,2663082.0029541934,161.47610817220001,-1,1,-484488.1910917917,0,1
2025-10-16 12:54:01.599796,108577.46,3,1,2513248.222999603,2109372.056607097,161.4729811782,-1,1,403876.1663925061,0,1
2025-10-16 12:57:05.837055,108644.46,1,1,2521680.493474903,2099070.039041497,161.4737777857,1,-1,422610.45443340624,1,0
2025-10-16 13:00:01.650252,108576.73,1,1,2833709.1187358024,2350231.8578928984,161.3743061652,1,-1,483477.260842904,-1,0
2025-10-16 13:03:02.351771,108358.0,1,1,2171125.1507689,3092362.3962699017,161.03769812490003,-1,-1,-921237.2455010018,-1,0
2025-10-16 13:06:01.567701,108171.35,1,1,2910189.130618,3107859.218475002,161.0505781768,-1,1,-197670.08785700193,0,1
2025-10-16 13:09:01.589572,108193.93,1,1,3189221.8604821,3311187.109341699,161.0508794843,-1,-1,-121965.24885959923,0,-1
2025-10-16 13:12:01.997006,108314.61,3,1,3301266.8030226002,3040195.3498839033,161.05327492019998,-1,-1,261071.45313869696,0,-1
2025-10-16 13:15:03.661890,108188.07,1,1,3625089.667264502,3147899.0629385016,161.0510239468,1,1,477190.60432600044,-1,0
2025-10-16 13:18:01.433902,108365.77,1,1,3545809.8772598975,2954350.130994601,161.31329828270003,1,1,591459.7462652964,0,0
2025-10-16 13:21:01.877636,108216.16,1,1,3400454.456621102,2737059.074852201,161.07869560880002,1,-1,663395.3817689009,0,0
2025-10-16 13:24:06.171974,108260.12,3,1,3455980.5208151005,3101380.4827642003,161.2488486212,-1,1,354600.0380509002,1,0
2025-10-16 13:27:01.515875,108095.59,1,1,3507774.7499363027,2955573.9275427,161.15455349,1,1,552200.8223936027,0,0
2025-10-16 13:30:01.477696,108124.63,1,1,3420622.513861804,2789104.2746953014,161.2713226472,1,1,631518.2391665024,0,0
2025-10-16 13:33:01.912643,108306.04,1,1,3423244.9733864013,2609445.3678010018,161.4223991504,1,1,813799.6055853995,0,0
2025-10-16 13:36:02.129801,108565.36,1,1,2272611.3638544,2482712.363768903,161.9161588595,-1,1,-210100.9999145032,1,0
2025-10-16 13:39:01.615838,108520.92,1,1,1992925.406839899,2429370.349608306,161.84732646150002,-1,1,-436444.9427684068,0,1
2025-10-16 13:42:01.644546,108811.98,1,1,2011064.6941677015,2284012.927264799,161.851768477,-1,-1,-272948.23309709737,0,-1
2025-10-16 13:45:01.671449,108795.79,1,1,2248642.333570803,2579937.3062025933,161.85165885060002,-1,1,-331294.9726317902,0,1
2025-10-16 13:48:01.863457,108866.65,1,1,1986451.2703058023,2527087.596334795,161.8531109051,-1,-1,-540636.3260289927,0,0
2025-10-16 13:51:01.452047,108657.6,1,1,2335624.5634965035,2075546.8531555969,161.849570996,1,1,260077.71034090663,0,1
2025-10-16 13:54:02.338741,108750.0,1,1,2209494.6019005,2168793.4064279962,161.93221192110002,1,1,40701.19547250355,1,0
2025-10-16 13:57:03.610814,108801.28,1,1,1986517.5203573005,2198926.084726097,162.0587192979,-1,1,-212408.56436879653,1,0
2025-10-16 14:00:01.903641,108986.02,1,1,2041281.3272212024,2329827.550971598,162.064315378,-1,-1,-288546.22375039547,0,-1
2025-10-16 14:03:01.426404,108640.56,1,1,2555209.9609030024,2073308.3225009975,162.05894566560002,1,1,481901.63840200496,0,1
2025-10-16 14:06:06.873408,108593.48,1,1,2240586.530046499,2527010.402497501,162.0800454888,-1,1,-286423.87245100224,1,0
2025-10-16 14:09:02.295732,108620.68,1,1,2073166.5700216999,2502531.555214906,161.98963514000002,-1,-1,-429364.98519320623,0,-1
2025-10-16 14:12:01.438255,108566.65,1,1,2178416.5706370003,2353859.5637790016,161.9888864115,-1,1,-175442.99314200133,0,1
2025-10-16 14:15:08.973676,108408.79,1,1,2354028.7957224995,2167842.6815241044,161.9856565602,1,1,186186.11419839505,0,1
2025-10-16 14:18:01.898761,108348.4,1,1,2194594.023576601,2412347.7567053027,161.9305719159,-1,-1,-217753.7331287018,-1,0
2025-10-16 14:21:01.824411,108122.49,1,1,3371815.4234702,2415322.5680894,161.8932987352,1,1,956492.8553808001,0,0
2025-10-16 14:24:01.415306,108376.52,1,1,3144749.731994398,2165172.763826102,162.2708410652,1,1,979576.9681682959,0,0
2025-10-16 14:27:01.850199,108146.04,1,1,2942563.1924977005,2133278.144868901,161.9202625468,1,-1,809285.0476287995,0,0
2025-10-16 14:30:01.868489,108250.24,1,1,3058805.2814148017,1883476.0377837017,162.0477605095,1,1,1175329.2436311,0,0
2025-10-16 14:33:01.451667,108097.8,1,1,2870058.6866134005,1983763.6775850018,161.85652099799998,1,-1,886295.0090283987,0,0
2025-10-16 14:36:01.457372,108123.73,1,1,3195509.4260811037,2167130.296026303,161.89506620229997,1,1,1028379.1300548008,0,0
2025-10-16 14:39:01.419682,108197.0,1,1,3145017.4880631,2366149.6099233027,162.00398278999998,1,1,778867.8781397971,0,0
2025-10-16 14:42:02.930934,108270.13,1,1,3002270.6797681996,2197216.345122202,162.09739507839998,1,1,805054.3346459977,0,0
2025-10-16 14:45:01.465852,108297.47,1,1,3171950.1967512984,2197355.6361871017,162.15333244969997,1,1,974594.5605641967,0,0
2025-10-16 14:48:01.871162,108299.01,1,1,3181540.463771799,2119563.8883458027,162.14921481699997,1,-1,1061976.5754259964,0,0
2025-10-16 14:51:03.647171,108583.29,1,1,2036812.6995106009,2352413.079168903,162.55697937509998,-1,1,-315600.3796583023,1,0
2025-10-16 14:54:01.884024,108688.1,1,1,1947933.0894762992,2125122.7151363967,162.5803150405,-1,-1,-177189.62566009746,0,-1
2025-10-16 14:57:01.856254,108546.88,1,3,2034046.7845238012,2232526.6218543993,162.57771389,-1,1,-198479.83733059815,0,1
2025-10-16 15:00:01.487636,108502.0,1,1,1949326.2992415016,2151514.1999430014,162.5765941818,-1,1,-202187.90070149978,0,1
2025-10-16 15:03:01.879257,108612.53,1,1,2313745.7228933005,2364666.475985302,162.57843273539999,-1,-1,-50920.75309200166,0,-1
2025-10-16 15:06:03.747934,108415.78,1,1,2427332.1009781007,2291367.058305505,162.5752448195,1,1,135965.04267259547,0,1
2025-10-16 15:09:01.925994,108528.18,1,1,2017192.0243307007,2206305.3754817992,162.73843812500002,-1,1,-189113.3511510985,1,0
2025-10-16 15:12:01.465444,108444.78,1,1,2141538.0864067012,2174240.2287425045,162.7409862378,-1,1,-32702.142335803248,0,1
2025-10-16 15:15:03.541347,108415.62,1,1,2359301.5286232014,2189033.463856103,162.7399295978,1,1,170268.06476709852,0,1
2025-10-16 15:18:01.880088,108522.81,1,1,2348345.8736762004,1854693.7529898982,162.8679438038,1,1,493652.1206863022,1,0
2025-10-16 15:21:01.500940,108482.14,1,1,2320071.454218299,1876535.1415454987,162.83950686749998,1,-1,443536.3126728004,-1,0
2025-10-16 15:24:01.483536,108364.7,1,1,2414148.5949242017,2043475.1701722015,162.65387149869997,1,-1,370673.42475200025,-1,0
2025-10-16 15:27:01.403802,108198.54,1,1,3451000.3809618005,1985727.183800602,162.41776911539998,1,-1,1465273.1971611984,0,0
2025-10-16 15:30:01.467813,108264.33,1,1,3435106.066287601,2276500.696682403,162.5155666083,1,1,1158605.369605198,0,0
2025-10-16 15:33:02.311567,108092.0,1,1,2887453.7020124015,2055417.490344303,162.25044754979996,1,-1,832036.2116680986,0,0
2025-10-16 15:36:01.962175,107917.49,1,1,2034523.3522482018,1990427.4482547012,161.9962692049,1,-1,44095.90399350063,-1,0
2025-10-16 15:39:10.462842,108102.04,3,1,2425829.6101320987,2062523.8443637027,162.28908194469997,-1,1,363305.76576839597,1,0
2025-10-16 15:42:01.465492,107956.99,1,1,2380972.686942296,1916295.295911303,162.2718673249,1,1,464677.3910309931,-1,0
2025-10-16 15:45:01.478327,108083.29,1,1,2444075.393545998,1930709.1465920012,162.4595547379,1,1,513366.2469539966,0,0
2025-10-16 15:48:01.900363,108225.32,1,1,2062580.0509840997,1979277.4042132017,162.70462077649998,1,1,83302.64677089802,1,0
2025-10-16 15:51:04.505807,108094.01,1,1,1713333.393039899,2125399.983169302,162.4839780972,-1,-1,-412066.59012940293,-1,0
2025-10-16 15:54:01.482701,108115.94,1,1,2052605.7042414981,1907747.5979471025,162.4759340546,1,-1,144858.10629439563,0,-1
2025-10-16 15:57:01.475174,107901.0,1,1,2198011.7308671945,2008027.086454102,162.16425128399996,1,-1,189984.6444130924,-1,0
2025-10-16 16:00:03.749256,108155.09,3,1,2334195.682460898,1935539.9286641027,162.5108608207,-1,1,398655.7537967954,1,0
2025-10-16 16:03:05.012851,108216.56,1,1,2048433.5202235999,1753856.678598901,162.534595959,1,-1,294576.84162469883,1,0
2025-10-16 16:06:01.890636,108244.09,1,1,1958169.4758852997,1886629.6636787008,162.5698953314,1,1,71539.81220659893,1,0
2025-10-16 16:09:01.503101,108081.98,1,1,1640623.9070346989,2151808.8254487026,162.3367362379,-1,-1,-511184.9184140037,-1,0
2025-10-16 16:12:01.635233,108183.55,1,1,1720893.8377724977,2142111.7856990043,162.3364308049,-1,-1,-421217.94792650663,0,-1
2025-10-16 16:15:01.600989,108420.78,1,3,1904941.4819288976,1910684.9361921998,162.34045924490002,-1,-1,-5743.454263302265,0,-1
2025-10-16 16:18:01.990082,108418.72,3,1,2266039.9405877045,2057398.902847101,162.34015892800002,-1,1,208641.03774060355,0,1
2025-10-16 16:21:01.539979,108342.04,1,1,1764814.0629236996,1494843.9598469,162.3390436775,1,1,269970.10307679954,-1,0
2025-10-16 16:24:01.554122,108295.01,3,1,1611225.7397488006,1484844.5784519005,162.2700798619,-1,-1,126381.16129690013,-1,0
2025-10-16 16:27:01.718115,108341.41,3,1,1506472.0354951015,1477303.2923221004,162.2698065124,-1,-1,29168.7431730011,1,0
2025-10-16 16:30:01.568318,108407.5,3,1,1710232.8328858996,1417886.5888675007,162.271001176,-1,-1,292346.2440183989,1,0
2025-10-16 16:33:01.437366,108496.01,1,1,2076353.7195949988,1672346.4254397003,162.2723287451,1,-1,404007.2941552985,1,0
2025-10-16 16:36:01.714491,108633.79,1,1,1974647.8907574983,1732189.3510342964,162.49669970000002,1,1,242458.5397232019,1,0
2025-10-16 16:39:01.780532,108592.08,1,1,1846573.5152045987,1661359.459853497,162.4169829251,1,-1,185214.05535110156,-1,0
2025-10-16 16:42:01.503347,108529.06,1,1,1889819.6889836,1385883.1461076988,162.3195775604,1,-1,503936.5428759011,0,0
2025-10-16 16:45:01.614228,108596.62,1,1,2054569.9658140978,1649480.8782437975,162.42080708600002,1,1,405089.0875703003,1,0
2025-10-16 16:48:01.576528,108653.86,1,1,2142158.5286300997,1634692.4426367986,162.51140573960004,1,1,507466.0859933011,0,0
2025-10-16 16:51:01.462728,108711.88,1,1,2491325.431962,1656034.5099293988,162.59101915880004,1,1,835290.9220326014,0,0
2025-10-16 16:54:02.376149,108683.6,1,1,2551703.6620594994,1617590.561309599,162.54926345600003,1,-1,934113.1007499003,0,0
2025-10-16 16:57:01.607125,108704.47,1,1,2009360.6992723995,1616897.494903398,162.58007821970003,1,1,392463.20436900156,1,0
2025-10-16 17:00:01.703530,108766.15,1,1,1706310.2359506993,1448629.1683495995,162.6328634522,1,1,257681.06760109984,1,0
2025-10-16 17:03:01.576804,108659.77,1,1,2396621.906050199,1745189.050633097,162.5294929871,1,-1,651432.8554171021,0,0
2025-10-16 17:06:01.892875,108555.32,1,1,2440607.2452288996,1509858.6102438986,162.36329702150002,1,-1,930748.6349850011,0,0
2025-10-16 17:09:01.550440,108584.45,1,1,2499464.6359175,1581216.8989091986,162.39493863080003,1,1,918247.7370083015,0,0
2025-10-16 17:12:01.389919,108587.6,1,1,2670928.6557814,1579755.0692158984,162.40751849600002,1,1,1091173.5865655015,0,0
2025-10-16 17:15:01.864752,108389.8,1,1,2687392.655442098,1839115.0599831,162.11986481780002,1,-1,848277.5954589981,0,0
2025-10-16 17:18:01.905555,108464.93,1,1,3683479.3247039006,1927773.490587299,162.22508092040002,1,1,1755705.8341166016,0,0
2025-10-16 17:21:01.401273,108410.24,1,1,3372880.6980301,1926610.4710611997,162.14564468240002,1,-1,1446270.2269689005,0,0
2025-10-16 17:24:01.441494,108331.01,1,1,2873397.118096702,1949796.4243409014,162.02866079510002,1,-1,923600.6937558004,0,0
2025-10-16 17:27:01.492321,108421.78,1,1,3495265.3927130974,1995488.2771965007,162.1575305879,1,1,1499777.1155165967,0,0
2025-10-16 17:30:02.267960,108288.05,1,1,3221845.159172503,2092873.9589899015,161.96362052960004,1,-1,1128971.2001826013,0,0
2025-10-16 17:33:01.417128,108289.65,1,1,3359085.2741286024,2186009.6808416042,161.96759234150002,1,1,1173075.593286998,0,0
2025-10-16 17:36:01.553555,108260.15,1,1,3258451.7991550015,2246734.357738703,161.9183950283,1,-1,1011717.4414162985,0,0
2025-10-16 17:39:01.489396,108360.94,1,1,3522767.9950686027,1960715.8132759011,162.08327690000002,1,1,1562052.1817927016,0,0
2025-10-16 17:42:01.533679,108315.21,1,1,3371899.1682344005,2148583.888167306,161.99821515890002,1,-1,1223315.2800670946,0,0
2025-10-16 17:45:07.862529,108192.09,1,1,3225177.1207176005,2298729.8997957036,161.8214030864,1,-1,926447.2209218969,0,0
2025-10-16 17:48:01.923270,108230.04,1,1,3442576.700114101,2221139.3149976004,161.87006885600002,1,1,1221437.3851165008,0,0
2025-10-16 17:51:01.997670,108276.24,1,1,3687598.7477451013,2039699.931370704,161.94811717460001,1,1,1647898.8163743974,0,0
2025-10-16 17:54:01.564215,108301.02,1,1,3578366.950556202,2113519.3146607038,161.9834205287,1,1,1464847.635895498,0,0
2025-10-16 17:57:01.879034,108107.24,1,1,2864420.377718602,2006452.3630949026,161.71129973570004,1,-1,857968.0146236992,0,0
2025-10-16 18:00:02.015681,108082.76,1,1,2311328.5502920994,2091711.0556895023,161.68391047520004,1,-1,219617.4946025971,-1,0
2025-10-16 18:03:03.797264,108183.62,3,1,2062165.6178291,2054068.2047469027,161.8149802679,-1,1,8097.4130821973085,1,0
2025-10-16 18:06:01.904209,108192.26,1,1,2808943.0604240047,2158572.176380005,161.81108525020002,1,-1,650370.8840439995,0,0
2025-10-16 18:09:02.308360,108240.72,1,1,2968416.219061404,2014375.4738232046,161.88452004,1,1,954040.7452381994,0,0
2025-10-16 18:12:01.481737,108267.61,1,1,2991870.7131503015,2265215.2636066037,161.9226878235,1,1,726655.4495436978,0,0
2025-10-16 18:15:02.270911,108280.56,1,1,2409665.091989503,1935181.871940503,161.94374285610002,1,1,474483.2200489999,1,0
2025-10-16 18:18:01.980110,108350.79,1,1,2327108.0746663013,1995155.8244813017,162.0515428512,1,1,331952.25018499955,1,0
2025-10-16 18:21:02.336180,108562.33,1,1,2851543.476116403,2177481.1120235007,162.36574417920002,1,1,674062.3640929023,0,0
2025-10-16 18:24:02.860227,108655.58,1,1,3194655.445508206,2236507.686036099,162.50657370300002,1,1,958147.7594721066,0,0
2025-10-16 18:27:01.969773,108578.46,1,1,2571394.566948104,2262807.108268701,162.3830488764,1,-1,308587.4586794032,-1,0
2025-10-16 18:30:02.348856,108592.85,3,1,2680398.145971302,2220599.7310033003,162.41734820370002,-1,1,459798.41496800166,1,0
2025-10-16 18:33:03.875820,108552.42,1,1,2908971.657861202,1992294.3192570999,162.4016340119,1,1,916677.3386041021,0,0
2025-10-16 18:36:02.037762,108465.96,1,1,2768417.796682098,2357994.7238360005,162.2705073701,1,-1,410423.0728460974,-1,0
2025-10-16 18:39:02.045118,108331.84,1,1,2791010.737381699,2262296.786018002,162.10163892140002,1,-1,528713.9513636972,0,0
2025-10-16 18:42:05.372178,108295.88,3,1,2922294.8465204006,2441641.5288649024,162.0300429515,-1,-1,480653.31765549816,-1,0
2025-10-16 18:45:03.257465,108330.4,1,1,2918398.7268108996,2348254.7988898037,162.02332297979999,1,-1,570143.9279210959,0,0
2025-10-16 18:48:06.785904,108353.05,3,1,2649116.8031998025,2288333.7480177027,162.1141106729,-1,1,360783.0551820998,1,0
2025-10-16 18:51:02.217665,108373.63,1,1,2906622.2569735,2286026.267783905,162.0570612921,1,-1,620595.989189595,0,0
2025-10-16 18:54:01.392290,108415.85,1,1,2994906.2210206008,2406660.1685078028,162.11947190350003,1,1,588246.052512798,0,0
2025-10-16 18:57:01.803459,108429.87,1,1,3057787.2453791015,2268573.5522661996,162.14971082830002,1,1,789213.6931129019,0,0
2025-10-16 19:00:01.905008,108490.72,1,1,3001208.7731634015,2513975.6464920035,162.22752290530002,1,1,487233.12667139806,1,0
2025-10-16 19:03:01.452574,108365.0,1,1,2403336.818279102,2114094.4493742026,162.04480479280002,1,-1,289242.36890489934,-1,0
2025-10-16 19:06:02.317264,108299.73,1,1,2513009.956688905,1917935.114592001,161.9464839919,1,-1,595074.8420969041,0,0
2025-10-16 19:09:01.584058,108427.19,1,1,2251541.0388350035,2188811.6770699,162.1267363327,1,1,62729.361765103415,1,0
2025-10-16 19:12:01.473663,108497.07,1,1,2392978.6017105975,2015066.0747017993,162.2418302872,1,1,377912.5270087982,1,0
2025-10-16 19:15:01.900581,108541.23,1,1,2627489.5168584,2279247.307264099,162.3166450489,1,1,348242.20959430095,1,0
2025-10-16 19:18:01.438054,108553.07,1,1,2607405.660171397,2218132.5784766,162.32345176,1,1,389273.08169479715,1,0
2025-10-16 19:21:01.406911,108556.32,1,1,2675614.7564206994,2029723.5635704994,162.32687726320003,1,1,645891.1928502,0,0
2025-10-16 19:24:01.813309,108726.84,1,1,2502933.988501802,1987521.8392896994,162.5895631573,1,1,515412.14921210264,0,0
2025-10-16 19:27:01.844581,108683.92,1,1,2616212.4768519024,2372686.5198067008,162.5164020868,1,-1,243525.95704520168,-1,0
2025-10-16 19:30:03.621331,108765.73,3,1,2211703.4652252016,2080519.9717485995,162.63094973260002,-1,1,131183.49347660202,1,0
2025-10-16 19:33:01.467313,108748.68,1,1,2313598.365170198,2599215.492547201,162.6355924965,-1,1,-285617.12737700297,-1,0
2025-10-16 19:36:01.472149,108922.0,1,1,2647090.6539127985,2707694.7822606973,162.638646021,-1,-1,-60604.12834789883,0,-1
2025-10-16 19:39:01.427296,108862.52,1,3,2430926.683294204,2596095.0262298943,162.63761282520002,-1,1,-165168.3429356902,0,1
2025-10-16 19:42:01.424759,109026.46,1,1,2564391.5606023017,2949503.4673403,162.6403194746,-1,-1,-385111.9067379981,0,-1
2025-10-16 19:45:01.431852,108972.84,1,1,2799738.3312146985,2599576.530902899,162.63943420840002,1,1,200161.80031179963,0,1
2025-10-16 19:48:01.435519,108956.0,1,1,2448523.5048602996,2516598.883721097,162.61452598,-1,-1,-68075.37886079727,-1,0
2025-10-16 19:51:01.377151,108947.32,3,1,2813609.1795897996,2790538.111655698,162.6143242732,-1,1,23071.067934101447,0,1
2025-10-16 19:54:01.428908,108886.18,3,1,2877722.613732099,2519880.619292798,162.6133148518,-1,1,357841.9944393011,-1,0
2025-10-16 19:57:01.453194,109058.85,3,1,2745621.4311937,2648310.3635294978,162.61590774729999,-1,-1,97311.0676642023,1,0
2025-10-16 20:00:01.456196,109130.43,1,1,2486770.5938525987,2678222.2886173986,162.6171237088,-1,-1,-191451.6947647999,1,0
2025-10-16 20:03:01.415059,109118.42,1,1,2224261.581379902,2901001.6715306966,162.6171491342,-1,1,-676740.0901507945,0,0
2025-10-16 20:06:01.382521,109249.1,1,1,2139165.095618803,3030803.1839385005,162.619306661,-1,-1,-891638.0883196974,0,0
2025-10-16 20:09:01.402016,109393.91,1,1,2255353.657491997,2848224.7651437987,162.6216974741,-1,-1,-592871.1076518018,0,0
2025-10-16 20:12:01.438319,109209.0,1,1,2455355.089772697,2825112.289641202,162.6186938098,-1,1,-369757.1998685049,0,1
2025-10-16 20:15:01.513348,109266.42,1,1,2377001.644633996,2541223.9996089013,162.6199325551,-1,-1,-164222.3549749055,0,-1
2025-10-16 20:18:01.406698,109281.46,1,1,2331794.0741872955,2527058.4705716013,162.6198409246,-1,-1,-195264.3963843058,0,-1
2025-10-16 20:21:01.478107,109172.23,1,3,2276819.4474649997,2563475.1246735994,162.6182075903,-1,1,-286655.67720859963,0,1
2025-10-16 20:24:01.876843,109194.57,1,3,2697917.0988638997,2708456.8344857,162.6179739738,-1,1,-10539.73562180018,0,1
2025-10-16 20:27:01.404577,109168.87,1,1,2449891.825775698,9300928.41652979,162.6179820637,-1,1,-6851036.590754092,0,0
2025-10-16 20:30:02.620523,109114.34,1,1,2476813.812344197,9418779.395514995,162.6170817734,-1,1,-6941965.583170798,0,0
2025-10-16 20:33:01.465505,109108.53,1,1,2106510.223755001,2540310.4757745024,162.6169914637,-1,1,-433800.2520195013,0,1
2025-10-16 20:36:01.665579,109061.71,1,1,2489709.8862735,9231126.705656495,162.6161408685,-1,1,-6741416.819382995,0,0
2025-10-16 20:39:01.396035,109007.28,1,1,2543881.1856603,9076411.691006007,162.6153142128,-1,1,-6532530.505345707,0,0
2025-10-16 20:42:01.406484,108978.76,1,1,2405609.5331706987,9539138.978983194,162.6148433476,-1,1,-7133529.445812495,0,0
2025-10-16 20:45:02.341385,109014.53,1,1,2787224.038343197,9504040.296793299,162.6151311169,-1,-1,-6716816.258450102,0,0
2025-10-16 20:48:01.440566,109057.81,1,1,2454726.5474581025,9521192.707852807,162.6160553467,-1,-1,-7066466.160394704,0,0
2025-10-16 20:51:01.809871,109050.43,1,1,2904864.9125779984,9230603.684899503,162.616204432,-1,-1,-6325738.7723215055,0,0
2025-10-16 20:54:01.781091,108923.55,1,1,2702153.6100012027,9004698.904515104,162.6140904916,-1,1,-6302545.294513902,0,0
2025-10-16 20:57:01.395249,108924.41,1,1,3009762.5723830983,8990635.003759513,162.6139460291,-1,-1,-5980872.431376414,0,0
2025-10-16 21:00:01.388835,109131.0,1,1,3078415.640354402,9009810.5964686,162.61735683,-1,-1,-5931394.956114197,0,0
2025-10-16 21:03:01.371867,109121.93,1,1,3075346.9689081972,9381851.605008513,162.6172070843,-1,1,-6306504.6361003155,0,0
2025-10-16 21:06:01.363191,108924.27,1,1,3179367.0828103,9210952.893032901,162.61394371769998,-1,1,-6031585.8102226015,0,0
2025-10-16 21:09:01.386759,108935.67,1,1,3532463.3336442974,9242798.069539407,162.6141319317,-1,-1,-5710334.73589511,0,0
2025-10-16 21:12:01.378555,108896.43,1,1,3074353.950527397,9405484.439856205,162.6134840793,-1,1,-6331130.489328808,0,0
2025-10-16 21:15:02.284020,108809.12,1,1,3086063.8208660944,2220850.282840698,162.6120445724,1,1,865213.5380253964,0,0
2025-10-16 21:18:01.348934,108783.71,1,1,3062628.725227595,2337822.4576904955,162.5744806721,1,-1,724806.2675370993,0,0
2025-10-16 21:21:01.428700,108768.2,1,1,2796170.9916187944,2355223.749943997,162.551580002,1,-1,440947.2416747976,-1,0
2025-10-16 21:24:02.010647,108793.97,1,1,3089759.7345004957,2409636.710917595,162.57675449750002,1,1,680123.0235829009,0,0
2025-10-16 21:27:01.440754,108773.09,1,1,3125598.0052322936,2535792.160289396,162.55880013590001,1,-1,589805.8449428976,0,0
2025-10-16 21:30:04.022684,108706.78,3,1,2811688.7414188003,2573752.1234199987,162.49547262200002,-1,-1,237936.61799880164,-1,0
2025-10-16 21:33:05.320888,108860.65,1,1,3044402.0640105936,2161521.7594361,162.463167551,1,-1,882880.3045744938,0,0
2025-10-16 21:36:01.406057,108937.85,1,1,2882647.554635996,2189576.8517746003,162.57731752350003,1,1,693070.7028613957,0,0
2025-10-16 21:39:01.354199,108919.45,1,1,3042294.3531165943,2172730.302039498,162.5501497395,1,-1,869564.0510770963,0,0
2025-10-16 21:42:01.770279,109004.54,1,1,3092498.1630893988,2238095.517249999,162.6670893315,1,1,854402.6458393997,0,0
2025-10-16 21:45:01.433075,109044.67,1,1,2953096.399161198,2278958.0185080008,162.73503832170002,1,1,674138.3806531974,0,0
2025-10-16 21:48:01.407745,109112.79,1,1,3240071.103364297,2280152.3154983004,162.8356181829,1,1,959918.7878659968,0,0
